time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,SAB,SHB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB
5/19/2023,14.63,75.7,32.2,41.47,17.19,51.49,65.37,15.59,9.88,16.51,10.1,72.4,37.1,34.41,11.16,65.46,7.36,15.28,27.85,14.01,12.13,52.97,54.1,12.14,26.25,98.7,57.55,17
5/22/2023,14.69,75.6,32.2,41,17.16,51.3,65.24,15.83,9.9,16.59,10.21,72,37.34,34.55,11.24,65.46,7.48,15.28,28.15,14.41,12.31,52.35,54.1,12.25,26.05,99.2,57.21,17.36
5/23/2023,14.86,74.53,31.8,41.75,17.12,50.99,64.2,15.74,9.93,16.44,10.16,70.4,37.05,34.32,11.28,64.77,7.45,15.25,27.95,14.34,12.26,52.18,53.7,12.08,26.3,98.7,56.21,17.23
5/24/2023,14.74,74.82,31.55,41.61,17.03,50.55,63.72,15.45,9.93,16.14,10.08,71.8,36.76,34.13,11.16,64.56,7.39,15.15,27.4,14.08,12.15,52.07,54.5,11.91,26.3,98.4,55.62,17.09
5/25/2023,14.71,75.21,31.73,41.28,16.94,51.73,65.24,16.07,9.93,16.06,9.99,72,36.81,34.18,11.12,64.36,7.33,15.01,27,14.08,12.1,52.4,55,11.86,26.3,98,56.29,16.92
5/26/2023,14.66,75.21,31.48,40.76,17.06,51.67,64.55,16.51,9.93,15.98,9.99,72,37.01,34.45,11.24,63.34,7.2,15.05,27.2,14.12,12.23,51.73,55,11.94,26,98.1,56.29,16.87
5/29/2023,14.74,75.6,31.84,41.14,17.19,51.67,64.62,17.47,10.09,16.25,10.16,71.6,37.49,34.68,11.24,63.26,7.29,15.61,27.7,14.27,12.57,52.35,55.5,12.08,26.35,99.5,56.29,17.05
5/30/2023,14.77,75.79,31.77,41,17.22,52.23,64,17.66,10.09,16.17,10.16,72.8,38.17,34.68,11.28,63.54,7.33,15.58,27.7,14.27,12.46,53.14,54.9,12.08,26.2,98.5,55.79,17.14
5/31/2023,14.89,75.79,31.91,40.72,17.19,52.29,63.93,17.47,9.88,16.06,10.08,72,37.97,34.32,11.28,64.36,7.33,15.45,27.7,14.15,12.93,52.85,53.5,12.14,26,97.5,55.45,17
6/1/2023,15.02,75.5,31.84,40.86,17.16,51.92,63.38,18.04,9.98,16.21,10.18,71.8,38.07,34.27,11.28,64.44,7.33,15.65,28,14.31,13.52,52.8,53,12.23,26,97.5,55.45,17.09
6/2/2023,15.3,75.79,32.42,41.28,17.58,52.11,63.38,18.14,10.22,16.36,10.67,72.3,39.52,35,11.28,64.36,7.51,16.08,28.3,15.21,13.6,53.36,53.4,13.08,26,96.8,55.28,17.49
6/5/2023,15.26,75.6,32.42,41.65,17.65,52.85,64.75,17.61,10.22,16.4,10.73,74.1,39.91,35.78,11.53,64.93,7.7,16.08,28.05,15.07,13.5,55.1,53.7,13.16,26.05,96.8,55.79,17.4
6/6/2023,15.3,75.7,32.49,42.07,17.62,53.04,65.51,17.99,10.3,16.48,11.08,73.6,40.49,35.6,11.41,65.17,7.79,16.78,28.3,15.45,13.34,55.67,55,13.39,26.6,97.7,55.7,17.49
6/7/2023,15.33,77.35,32.17,41.79,17.74,52.85,65.1,17.8,10.2,17.12,11.02,75.5,40.49,35.6,11.36,65.09,7.67,16.75,28.35,15.4,13.57,54.54,55.3,13.39,26.4,96.6,55.53,17.53
6/8/2023,15.16,77.06,31.69,41.28,17.52,51.98,64.48,17.27,10.04,17.27,10.83,74.4,39.38,35.05,11.41,65.09,7.61,16.21,27.6,15,13.24,56.23,55.4,12.96,26.2,97.2,54.95,17.18
6/9/2023,15.12,77.74,31.51,41,17.4,52.6,64.55,17.32,9.93,17.35,10.97,76.5,40.11,34.77,11.36,64.97,7.58,16.85,28.1,15.31,13.43,56.51,55.5,13.28,26.15,96,55.2,17.18
6/12/2023,15.05,79.68,31.66,41.65,17.43,52.79,64.69,17.42,9.88,17.39,11.02,78.4,41.66,34.73,11.49,66.61,7.61,16.91,28.2,15.45,13.25,56.79,55.4,13.33,26.7,96.4,56.96,17.27
6/13/2023,15.16,79.1,32.17,42.12,17.37,52.48,64.75,17.66,9.98,17.73,11,78.8,41.66,34.82,11.45,66.53,7.64,16.91,28.2,15.49,13.07,57.63,56.7,13.28,27.05,96.5,56.71,17.18
6/14/2023,15.19,78.51,31.91,41.75,17.62,52.36,65.17,17.18,10.01,17.5,10.97,78,40.73,34.82,11.36,66.61,7.82,16.95,27.8,15.4,13.07,57.69,57,13.22,26.9,97.1,56.29,17.4
6/15/2023,15.23,77.74,31.8,41.56,17.8,52.29,66.55,17.32,10.01,17.54,10.94,77.1,40.4,35.05,11.2,65.38,7.76,17.15,27.8,15.42,13.07,58.2,56.5,13.13,26.75,97.1,55.62,17.36
6/16/2023,15.3,78.9,31.69,41.23,17.49,52.54,65.79,17.08,9.98,17.76,10.94,76.6,40.06,34.04,11.16,63.74,7.86,17.41,29,15.38,13.1,59.04,56,13.1,26.75,95.5,55.45,17.23
6/19/2023,15.19,78.71,31.4,40.9,17.55,52.67,65.58,17.18,9.85,17.69,10.86,74.5,40.2,34.04,11.2,64.48,7.98,17.61,28.75,15.16,13.17,57.18,55,13.1,26.05,95.6,55.2,17.14
6/20/2023,15.19,79.68,31.55,41.18,17.92,53.16,66.48,18.04,10.04,17.92,10.91,75.2,41.17,34.04,11.24,63.86,7.92,17.82,29.25,15.19,13.14,56.17,55.1,13.22,26,95.1,54.95,17.18
6/21/2023,15.23,79.78,31.48,41.32,17.89,53.35,65.99,18.71,10.01,18.64,11.02,76.1,41.36,34.32,11.28,63.74,7.92,18.03,29.4,15.35,13.25,56.23,54.6,13.22,26.2,94,55.62,17.31
6/22/2023,15.19,79,31.88,41.32,18.08,53.16,65.86,18.57,10.04,18.83,11.05,76.3,41.7,34.45,11.36,63.65,7.92,18.1,30,15.4,13.25,56.45,55.7,13.45,26.2,94.2,56.12,17.27
6/23/2023,15.37,78.32,32.13,42.21,17.95,52.92,65.58,18.23,10.01,19.24,11.22,77.3,41.56,34.32,11.32,64.35,7.98,18.03,30.3,15.54,13.32,56.17,56,13.58,26,94.7,57.97,17.8
6/26/2023,15.62,79,32.13,42.35,17.95,53.35,66.13,18.81,10.09,19.09,11.22,77.7,42.96,34.36,11.28,64.15,7.95,17.89,29.6,15.73,13.28,56.23,55.5,13.58,26.1,94.8,59.23,17.84
6/27/2023,15.58,78.71,32.13,42.4,18.01,54.28,66.34,18.81,10.04,19.54,11.16,77.7,42.82,34.91,11.24,63.49,7.92,18.45,29.6,15.57,13.25,56.23,55.9,13.48,26.2,95.2,59.14,17.71
6/28/2023,15.65,77.74,32.89,42.26,18.41,54.1,65.72,18.52,10.06,20.15,11.5,77,42.53,34.87,11.41,63.61,8.01,18.41,29.9,15.73,13.28,56.85,55.4,13.51,26.1,94.9,59.23,17.84
6/29/2023,15.37,76.96,32.27,41.47,18.35,53.79,65.17,18.28,9.85,19.54,11.27,75.4,41.36,34.32,11.2,63.32,7.86,17.65,29.55,15.42,13.03,57.3,55,13.45,25.9,94.1,60.32,17.53
6/30/2023,15.48,76.96,31.44,41.28,18.11,53.47,64.07,18.62,9.98,19.81,11.22,75.2,41.95,34.18,11.08,63.16,7.79,17.89,29.8,15.28,12.96,56.23,55,13.38,25.5,94.3,59.56,17.49
7/3/2023,15.48,78.61,32.27,41.65,17.95,53.72,64.75,19.34,9.9,19.85,11.22,75.4,41.66,34.45,10.99,63.2,8.07,17.82,29.7,15.12,13.07,56.23,55.9,13.38,25.55,94.4,59.31,17.49
7/4/2023,15.44,78.51,31.91,42.17,18.08,54.1,65.51,19.48,9.96,19.89,11.3,75.6,41.9,36.47,11.08,63.16,8.26,18.38,29.85,15.12,13.07,56.23,56.5,13.38,25.65,94.1,59.23,17.49
7/5/2023,15.4,77.83,32.17,41.93,18.14,54.11,64.96,19.29,9.9,20.42,11.33,75.8,41.99,36.88,11.16,63.24,8.2,18.17,29.9,15.09,13.03,57.35,56.1,13.55,25.5,94.3,58.55,17.58
7/6/2023,15.23,77.54,31.88,42.12,18.01,53.96,65.58,19.86,9.77,20.45,11.22,76,41.85,36.88,10.95,63.08,8.14,18.24,29.1,14.9,13.1,56.62,54.5,13.34,25.2,94.3,59.14,17.23
7/7/2023,15.23,77.83,32.13,42.35,18.17,54.47,66.13,20.39,9.85,20.79,11.36,75.2,44.08,36.88,10.83,62.09,8.42,18.34,29.6,14.9,12.99,59.04,54,13.48,25.05,93.8,59.48,17.49
7/10/2023,15.4,78.22,34.05,42.68,18.23,54.47,67.17,20.39,9.85,20.98,11.52,77.9,46.26,38.25,10.91,61.8,8.42,19.07,29.85,15.12,13.1,57.75,53.8,13.82,25.45,94.2,60.48,17.67
7/11/2023,15.44,78.71,33.76,42.59,18.6,54.25,66.96,20.63,9.98,20.68,11.77,79.2,47.27,37.75,10.95,61.68,8.48,19.45,30,15.09,13.17,57.91,53.9,13.82,25.4,94.2,61.07,17.53
7/12/2023,15.33,78.42,33.87,43.85,18.41,54.47,66.48,20.73,9.96,20.45,11.66,79.5,47.61,37.98,10.95,62.09,8.57,19.38,29.8,14.95,13.07,58.48,55.1,13.68,25.7,93.9,61.66,17.31
7/13/2023,15.44,78.71,34.02,43.99,18.41,54.83,68.41,20.78,9.98,20.49,11.72,81.8,47.81,37.89,11.03,63.12,8.6,19.7,30,15.09,13.14,58.98,56.3,13.75,25.75,94.9,61.32,17.58
7/14/2023,15.44,78.61,33.91,43.81,18.35,56.64,68.2,20.73,10.14,20.83,11.91,81.8,47.9,37.43,10.99,63.24,8.54,19.76,29,15.09,13.07,59.04,56.4,13.79,25.7,97.9,61.49,17.53
7/17/2023,15.44,77.74,33.51,44.27,18.23,57.15,68.2,21.11,10.14,20.68,11.88,80.7,47.13,37.47,11.03,63.12,8.54,19.97,28,15.07,13.14,58.93,59,13.89,26.45,97.3,60.65,18.02
7/18/2023,15.44,77.54,33.87,44.04,18.32,56.93,68.75,20.97,10.14,20.61,11.88,80.5,46.55,37.11,11.16,62.95,8.82,19.8,28.45,15.26,13.64,58.65,58.8,13.99,26.35,96.3,60.74,18.46
7/19/2023,15.44,77.83,33.54,43.9,18.35,56.78,68.13,20.82,10.4,20.76,11.75,80.8,46.98,36.7,10.99,62.83,8.79,19.76,28.25,15.26,13.46,59.88,58.5,13.99,26.05,96.7,60.9,18.19
7/20/2023,15.44,78.03,33.54,43.81,18.2,58.09,67.99,20.63,10.49,21.36,11.78,79.5,47.56,36.33,10.99,62.99,8.95,19.42,27.85,15.07,13.53,59.04,57.7,13.96,26,97.8,60.9,18.5
7/21/2023,15.51,77.35,33.91,44.46,18.23,58.59,68.47,21.11,10.62,21.51,11.91,83,50.86,37.06,10.95,62.95,8.98,19.94,28.75,15.26,13.5,59.04,59,13.99,26.05,98,61.66,18.86
7/24/2023,15.48,76.96,33.94,44.23,18.32,58.59,67.85,21.3,10.65,21.4,11.97,84,52.8,36.88,10.99,63.74,9.27,19.9,28.7,15.33,13.43,58.81,59.1,14.3,26,96.8,61.74,19.25
7/25/2023,15.65,75.79,34.2,43.9,18.35,58.81,68.06,20.92,10.62,21.4,12.01,83.4,51.92,36.88,10.95,64.97,9.27,19.97,28.5,15.83,13.68,60.9,58.6,14.26,25.75,97.1,62.5,19.25
7/26/2023,15.65,76.18,34.34,43.66,18.29,59.82,67.65,20.73,10.62,21.51,11.97,84.6,50.95,37.06,11.2,66.45,9.27,20.11,28.3,15.8,13.53,62.03,59,14.16,25.5,96.5,62.92,19.25
7/27/2023,15.55,76.28,33.87,43.57,18.01,60.55,67.65,20.82,10.62,21.51,11.88,84.2,52.91,36.51,10.99,65.87,9.2,20.42,28.1,15.64,13.35,61.56,57.5,14.06,25.55,96.9,63.5,19.16
7/28/2023,15.58,75.79,33.87,43.66,18.11,61.05,68.54,21.11,10.65,21.44,11.94,86.1,53.3,36.65,11.2,64.56,9.27,20.63,28.65,15.97,13.46,61.76,58.9,14.13,25.75,97.8,64.93,19.47
7/31/2023,16.11,78.71,34.23,45.07,18.41,61.92,69.99,21.45,10.71,21.36,12.04,87.3,52.52,37.98,11.32,64.48,9.27,20.56,28.95,16.2,13.5,60.83,63,14.16,27.55,102,65.43,19.52
8/1/2023,16.04,76.76,34.96,44.23,18.66,61.12,69.37,21.11,10.83,20.83,12.04,86.7,50.56,37.52,11.12,65.13,9.23,19.97,28.95,16.06,13.53,60.56,62.8,14.06,29.45,101.2,63.76,19.34
8/2/2023,16.21,75.7,35.61,44.79,19.06,60.4,69.16,21.02,10.74,20.83,12.07,85.2,50.56,37.47,11.32,65.34,9.31,20.11,29.1,16.01,13.61,60.76,61.9,14.09,29.15,100.8,63.84,19.38
8/3/2023,16.46,75.21,35.21,44.27,18.97,60.55,68.61,20.92,10.62,20.34,12.04,86.1,51.54,36.7,11.16,66.41,9.31,19.76,28.6,15.83,13.28,60.17,60.1,14.06,29.1,101,62.93,19.12
8/4/2023,17.12,75.02,35.1,44.09,19.03,60.26,69.09,21.02,10.58,20.72,12.13,86.3,51.83,36.88,11.24,66,9.79,20.25,28.95,15.87,13.64,59.83,63,14.3,31.1,101,63.28,19.56
8/7/2023,16.67,74.53,35.43,44.93,20.01,61.12,69.51,21.78,10.71,20.87,12.36,88.2,52.62,37.06,11.32,66.2,9.9,20.6,30.05,16.23,13.89,60.3,62.9,14.57,31.95,101.9,64.92,19.96
8/8/2023,16.42,74.53,35.28,44.51,20.01,60.91,69.71,21.69,10.71,20.61,12.26,89.2,52.42,37.43,11.65,66.45,9.75,20.18,29.8,16.06,13.68,60.23,62.8,14.43,33.5,103,64.58,19.56
8/9/2023,16.28,73.95,34.96,44.37,19.95,60.11,69.58,21.26,10.68,21.06,12.23,88,51.44,37.24,11.49,66.2,9.68,19.83,31.2,16.06,13.57,59.9,60.6,14.26,32.9,101.6,63.36,19.43
8/10/2023,16.07,71.91,33.73,43.99,19.43,59.46,70.27,20.58,10.62,20.72,12.07,83,50.86,37.34,11.41,66.04,9.53,19.49,30.55,15.83,13.32,58.77,60.6,14.06,33.95,100.7,63.36,19.34
8/11/2023,16.07,72,33.87,43.71,19.7,59.32,69.92,20.25,10.52,20.98,12.07,84.5,52.13,37.2,11.28,65.59,9.53,19.52,31.85,15.9,13.43,60.03,60.9,13.99,36.3,101.1,63.71,19.38
8/14/2023,16.18,71.42,34.52,43.9,19.83,59.75,69.3,20.68,10.58,21.33,12.1,82.2,53.01,37.11,11.36,64.97,9.53,20.22,31.9,15.97,13.43,59.1,61.2,14.09,36.65,100.2,63.62,19.34
8/15/2023,16.04,71.13,34.09,44.18,19.89,60.76,69.16,20.58,10.52,21.17,12.1,82.4,52.81,36.92,11.49,64.68,9.53,19.9,31.5,16.08,13.68,59.04,61.7,14.02,35.35,101.9,63.1,19.38
8/16/2023,16.07,70.84,34.45,43.9,19.86,61.56,69.03,20.49,10.58,21.17,12.13,81.8,52.62,36.83,11.49,64.68,9.49,20.01,32.9,16.68,13.75,59.24,62.9,14.06,37.8,100.8,63.36,19.74
8/17/2023,15.93,69.96,34.16,43.52,20.01,62.21,68.89,20.44,10.58,21.29,12.04,82.1,52.71,36.38,11.57,64.02,9.45,20.77,32.35,16.39,13.57,59.37,61,14.09,35.95,100,63.8,19.52
8/18/2023,15.37,66.08,32.06,41.37,18.84,61.85,67.23,19.05,10,20.08,11.56,79,49.1,34.18,10.79,63.16,8.83,19.63,31.3,15.35,13.03,59.44,56.8,13.31,33.45,97.9,63.54,18.15
8/21/2023,15.44,67.44,33.07,41.75,19.64,62.14,68.27,18.52,10,19.85,11.59,78.4,47.92,34.32,10.74,62.79,8.94,20.01,31.8,15.47,13.32,59.63,56,13.51,32.9,96,63.19,18.33
8/22/2023,15.48,66.56,33.22,42.49,19.36,62.57,69.09,18.28,10.12,19.81,11.62,77.7,48.9,34.5,10.58,61.68,8.9,21.29,32.15,15.64,13.35,58.71,55.5,13.51,32.25,97.3,63.02,18.15
8/23/2023,15.33,65.78,33.15,42.59,19.21,62.57,70.2,18.43,9.94,19.43,11.5,77.5,48.61,34.23,10.21,61.72,8.83,21.08,30.9,15.68,13.32,57.31,54.5,13.45,32.5,96.5,63.71,17.84
8/24/2023,15.48,65.1,33.22,42.49,19.49,65.87,70.54,19,10,19.92,11.65,80,49.19,34.59,10.41,63.12,8.9,22.19,31.55,15.97,13.53,57.78,55.4,13.45,32.1,97.5,64.75,18.06
8/25/2023,15.4,64.62,32.78,42.03,19.12,66.31,69.85,18.86,10.03,19.66,11.56,79.7,49.39,34.36,10.33,64.23,8.79,22.33,31.1,15.9,13.57,57.24,54.1,13.34,31.75,97,64.92,17.8
8/28/2023,15.48,67.44,32.93,42.03,19.12,68.79,71.09,19.38,10.06,20.34,11.62,80.7,50.56,34.91,10.5,64.27,8.9,22.5,31.65,16.06,13.68,57.78,54.7,13.48,32.35,98,67.52,17.89
8/29/2023,15.48,69.28,33.22,41.93,19.18,68.5,71.31,19.82,10,20.45,11.65,80,51.74,34.82,10.41,65.01,9.01,22.43,31.75,16.01,13.68,58.71,54.6,13.48,31.7,97.5,67.09,18.37
8/30/2023,15.76,69.77,33.51,42.17,19.7,70.7,70.88,19.86,10.09,20.61,11.75,79.6,52.62,35.14,10.5,65.71,9.01,23.23,32.5,16.06,14.07,59.17,54.6,13.62,31,96.9,67.44,18.33
8/31/2023,15.86,70.16,34.05,42.31,19.92,70.77,70.38,20.97,10.4,20.91,11.81,81.5,52.62,35.28,10.58,64.97,9.16,23.16,32.65,16.3,14.11,59.17,54.7,13.85,31.05,98,67.44,18.46
9/5/2023,15.97,69.28,34.45,42.54,20.04,70.84,71.09,21.11,10.55,21.06,12.23,81.5,53.11,35.83,10.74,65.3,9.31,23.13,32.7,16.53,14.15,59.83,55.3,14.02,31.15,100.5,69.43,18.5
9/6/2023,16.11,69.19,34.31,42.73,20.04,72.45,72.45,21.11,10.62,21.97,12.29,82.7,53.79,35.96,10.74,65.38,9.31,23.58,33.05,16.63,14.22,59.9,55.9,14.06,30.8,101.7,69.34,19.21
9/7/2023,16.07,68.99,34.34,42.82,20.04,71.65,73.45,21.5,10.68,21.7,12.33,82,53.79,36.01,10.66,66,9.38,23.34,33,16.89,14.15,59.44,55.1,14.09,30.4,101,68.91,19.16
9/8/2023,15.97,70.55,34.09,42.73,19.83,71.43,72.95,21.78,10.71,21.78,12.2,81.8,54.28,36.06,10.62,66.04,9.34,23.41,32.5,16.7,13.97,59.44,54,14.02,29.55,101.4,69.34,19.21
9/11/2023,15.69,68.99,33.73,42.59,19.58,71.28,72.38,20.87,10.55,21.21,11.97,79.6,53.3,36.47,10.5,68.87,9.05,23.23,31.6,16.32,13.64,58.77,52.5,13.75,29.55,99,68.91,19.3
9/12/2023,15.97,69.77,34.09,42.87,19.83,72.38,73.31,21.78,10.74,21.78,12.29,81,54.57,36.6,10.66,69.45,9.23,24.83,32.35,16.68,13.82,59.7,53.5,13.89,30.15,101.9,69.6,19.65
9/13/2023,15.83,68.99,34.09,42.64,19.98,71.72,75.38,21.4,10.77,21.51,12.17,80.1,56.24,36.88,10.7,68.59,9.09,24.83,31.95,16.53,13.86,59.17,52.1,14.3,29.6,99,68.56,19.78
9/14/2023,15.76,68.31,33.91,42.31,20.38,70.18,75.66,21.11,10.8,21.06,12.23,78.6,56.04,36.6,10.54,70.07,9.05,24.72,31.8,16.49,13.68,59.17,49,14.77,27.75,99,68.82,19.74
9/15/2023,15.9,67.05,33.94,42.03,20.1,71.36,78.23,21.69,11.11,20.91,12.39,79.7,54.67,36.74,10.54,68.34,8.98,24.62,32.5,16.49,13.82,59.63,50.5,14.67,26.8,99.7,68.91,19.87
9/18/2023,15.76,66.08,33.18,41.93,19.67,70.92,77.8,21.26,10.86,20.91,12.23,78.5,53.79,36.24,10.46,66.45,8.9,24.76,32.6,16.11,13.64,58.97,48.95,14.26,26.5,98.8,68.39,19.52
9/19/2023,15.65,66.08,32.78,41.23,19.7,72.01,78.52,21.4,10.92,21.33,12.13,79,54.28,36.51,10.54,64.97,8.87,25.1,33.3,16.01,13.71,58.51,49.35,14.09,25.85,99.4,68.39,19.3
9/20/2023,15.76,68.02,33.15,41.75,19.67,72.09,77.8,22.17,11.02,21.51,12.26,79.7,54.57,36.97,10.58,66.2,8.98,25.28,33.25,16.23,14.04,58.44,50.7,14.3,26.75,99.4,67.87,19.3
9/21/2023,15.72,68.6,32.78,41.51,19.46,70.84,76.02,22.26,10.83,21.51,12.1,78.8,53.01,37.06,10.5,65.79,8.87,24.1,32.35,16.2,13.71,57.78,50.2,14.06,26.1,99.3,67.61,19.08
9/22/2023,15.65,67.53,33.4,40.81,19.43,70.77,77.86,20.97,10.83,20.68,11.94,75.4,50.95,36.46,10.17,64.64,8.68,22.61,32.9,16.06,13.35,59.3,48,13.82,25,97.6,67.18,18.72
9/25/2023,15.44,66.08,32.71,39.5,18.29,69.01,76.66,19.53,10.74,19.7,11.56,70.3,49.88,34.92,9.75,62.5,8.09,21.05,31.65,15.49,12.96,59.3,47,12.97,23.25,98,67.26,17.97
9/26/2023,15.37,64.04,32.17,39.31,18.6,68.43,76.06,18.19,10.74,19.85,11.65,73,50.37,34.55,9.63,61.93,7.95,21.43,31.35,15.31,12.74,57.78,45,13.11,22.5,98,65.96,18.02
9/27/2023,15.44,64.33,32.2,39.69,19.03,69.01,76.15,19.05,10.74,20.08,11.81,76,50.86,34.04,9.71,60.94,8.17,22.89,31.8,15.4,12.81,58.31,45.1,13.31,22.6,99.7,66.4,18.5
9/28/2023,15.26,65.3,32.17,39.69,18.94,68.79,78.38,18.81,10.68,20.15,11.81,76.5,51.83,35.15,9.5,59.54,8.06,22.4,30.75,15.9,12.99,58.44,44.5,13.17,22.5,99.3,64.84,18.68
9/29/2023,15.33,67.53,32.17,39.45,18.44,67.92,77.69,18.71,10.71,19.92,11.81,76.3,51.44,34.92,9.59,59.62,8.17,22.05,30.65,15.9,12.85,58.11,45.5,13.17,23.42,99.3,64.32,19.12
10/2/2023,15.37,67.44,31.88,39.55,18.38,68.21,76.49,19.58,10.55,19.85,11.88,77.4,50.76,34.92,9.71,60.03,8.13,22.26,30.85,15.66,12.6,57.44,45.75,13.24,23.45,98.5,65.53,19.21
10/3/2023,15.16,66.56,30.14,39.17,17.86,67.48,73.92,18.23,10.55,18.79,11.53,74,47.92,33.52,9.26,57.81,7.76,20.94,29.2,15.35,12.02,57.31,44.05,12.8,22.25,97.9,64.14,18.5
10/4/2023,15.16,67.05,30.82,39.36,17.74,67.7,73.49,18.71,10.55,19.13,11.59,73.5,48.12,33.76,9.3,57.57,7.84,22.02,30.2,15.23,11.95,57.31,44.6,12.87,23.05,96.8,64.49,18.5
10/5/2023,15.16,66.95,30.17,39.22,17.25,67.04,72.12,19,10.46,18.86,11.53,72.8,45.97,32.03,9.01,57.16,7.73,21.95,29.9,15.02,11.91,56.12,44.55,12.59,22.8,95.5,63.02,18.33
10/6/2023,15.3,67.53,30.61,39.22,17.62,67.84,72.12,19.38,10.55,18.9,11.59,72.7,47.24,32.59,9.26,57.24,7.87,22.85,30.95,15.14,12.09,56.71,46.05,12.73,22.98,97,64.32,18.46
10/9/2023,15.79,66.95,30.43,39.5,17.89,69.96,74.18,19.58,10.52,19.32,11.69,73.5,46.9,33.24,9.26,56.58,7.91,23.02,31.2,15.16,12.13,56.18,47,12.9,22.6,97.1,63.88,18.86
10/10/2023,16,66.95,30.5,39.83,17.98,70.48,74.01,19.24,10.74,19.7,11.78,73.2,47.78,33.52,9.46,56.58,7.98,22.68,31.25,15.35,12.06,57.18,48,13.21,22.45,97.3,64.49,19.03
10/11/2023,15.93,66.37,30.46,39.87,18.11,70.99,73.67,19.86,10.86,19.85,11.81,73.8,48.22,34.36,9.5,55.92,8.02,23.58,31.75,15.4,12.06,57.44,47.4,13.34,22.72,97.6,64.49,19.21
10/12/2023,15.93,65.69,30.57,39.92,18.17,70.55,73.67,20.01,10.8,19.54,11.72,73.1,47.34,34.18,9.46,56.66,7.98,23.3,31.6,15.35,12.38,57.11,47.55,13.38,23.25,97.7,65.44,19.25
10/13/2023,15.9,64.81,30.82,39.59,17.98,70.33,73.49,20.54,10.86,19.51,11.78,72.7,48.41,34.18,9.42,57.65,7.95,23.27,31.5,15.21,12.42,57.51,46.9,13.17,23.05,103.8,65.7,19.34
10/16/2023,15.86,63.84,30.21,38.98,17.68,70.84,74.44,20.58,10.74,18.94,11.62,71.6,47.53,34.27,9.38,58.31,7.8,22.26,30.2,15.02,12.09,57.18,45.55,12.83,22.5,102.5,65.18,19.82
10/17/2023,15.76,62.38,29.95,38.89,17.55,68.14,72.98,19.38,10.83,18.79,11.56,71,45.28,33.52,9.3,57.48,7.8,21.81,30,15,11.88,57.04,44.5,12.7,22,102.9,64.84,20
10/18/2023,15.48,61.02,29.01,38.24,17.4,68.06,71.1,19.19,10.83,18.18,11.34,68.3,43.72,32.59,9.3,56.17,7.65,21.88,29.7,14.76,11.7,57.04,43.3,12.56,21.9,104.9,64.06,19.82
10/19/2023,15.3,61.22,29.16,37.63,17.55,67.33,70.15,19.19,10.8,17.95,11.27,66.4,42.05,32.59,9.13,56.17,7.58,20.87,29,14.48,11.63,56.12,42.5,12.42,21.6,105.1,61.89,18.9
10/20/2023,15.37,62.77,29.37,38.38,18.05,67.99,71.27,19.67,10.95,18.45,11.46,69,43.72,32.97,9.26,57.57,7.69,21.71,30.1,14.69,11.88,56.31,44.5,12.49,21.68,105.2,62.67,19.03
10/23/2023,15.3,61.8,29.23,37.91,17.98,66.6,69.04,18.95,10.8,18.18,11.37,66,42.05,32.92,9.13,55.76,7.58,21.22,29.7,14.6,11.84,56.12,44.5,12.29,21.7,103.5,60.85,18.55
10/24/2023,15.37,61.61,29.95,38.14,18.11,67.33,69.55,19.62,10.83,18.18,11.43,66.9,42.05,33.06,9.26,56.83,7.8,21.53,30,14.81,12.09,57.11,44.6,12.59,21.72,103.6,60.94,18.55
10/25/2023,15.37,60.83,29.56,38.24,17.8,66.53,68.87,19.67,10.8,18.22,11.37,66,42.54,32.92,9.26,56.91,7.76,21.36,29.55,14.74,12.06,56.98,44.9,12.46,22.35,102.8,59.81,18.5
10/26/2023,14.81,57.91,29.41,36.55,17.4,63.52,64.67,18.33,10.49,17.27,10.98,61.4,41.08,30.64,8.93,54.44,7.39,19.9,28.1,14.08,11.52,56.12,41.8,11.81,20.8,99.8,58.08,17.8
10/27/2023,15.12,57.33,30.46,36.97,17.31,63.67,66.47,18.52,10.65,17.69,11.14,57.8,41.08,30.73,9.09,51.89,7.58,20.42,28.7,13.96,11.66,56.45,39.2,12.32,20.8,99.8,58.94,17.8
10/30/2023,14.95,57.82,29.74,36.64,16.97,62.21,65.61,17.27,10.62,17.42,10.86,58,39.61,30.59,8.97,50,7.47,19.07,27,13.27,11.52,57.04,39.2,11.98,20.75,98,58.6,17.53
10/31/2023,15.02,56.94,29.16,36.41,17,60.74,65.61,16.22,10.62,17.42,10.92,58.2,36.87,29.71,8.76,46.63,7.43,17.86,27,13.09,11.37,57.64,39,12.19,20.25,99,58.94,17.62
11/1/2023,15.16,56.36,29.01,36.5,16.82,62.5,65.87,16.6,10.65,18.14,10.98,59.5,34.33,30.08,8.84,47.21,7.62,18.83,27.65,13.32,11.37,58.31,38.45,12.25,20.2,104.4,61.02,17.45
11/2/2023,15.65,57.14,30.21,38,17.34,65.13,67.84,17.75,10.86,19.13,11.3,62.7,36.19,31.1,9.17,50.49,8.02,20.04,29,13.86,11.81,59.1,39.95,12.63,20.72,104.9,61.46,17.89
